04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): mytimes.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.timesofindia.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.timesofindia.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): navbharattimes.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): vijaykarnataka.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): timesofindia.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.timesofindia.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): timesofindia.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.timesofindia.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.timesofindia.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): blogs.timesofindia.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): timesofindia.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.timesofindia.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): timesofindia.indiatimes.com
04-06 13:35 NewsCrawler  INFO     Number of articles in newspaper Times Of India is 149
04-06 13:35 NewsCrawler  INFO     Built the sources for the newspapers
04-06 13:35 NewsCrawler  INFO     downloading the article data from the newspapers
04-06 13:35 NewsCrawler  INFO     will download the article from source
04-06 13:35 NewsCrawler  INFO     will download the article from source
04-06 13:35 NewsCrawler  INFO     will download the article from source
04-06 13:35 NewsCrawler  INFO     will download the article from source
04-06 13:35 NewsCrawler  INFO     will download the article from source
04-06 13:35 NewsCrawler  INFO     will download the article from source
04-06 13:35 NewsCrawler  INFO     will download the article from source
04-06 13:35 NewsCrawler  INFO     will download the article from source
04-06 13:35 NewsCrawler  INFO     will download the article from source
04-06 13:35 NewsCrawler  INFO     will download the article from source
04-06 13:35 NewsCrawler  INFO     will download the article from source
04-06 13:35 NewsCrawler  INFO     will download the article from source
04-06 13:35 NewsCrawler  INFO     will download the article from source
04-06 13:35 NewsCrawler  INFO     will download the article from source
04-06 13:35 NewsCrawler  INFO     will download the article from source
04-06 13:35 NewsCrawler  INFO     will download the article from source
04-06 13:35 NewsCrawler  INFO     will download the article from source
04-06 13:35 NewsCrawler  INFO     will download the article from source
04-06 13:35 NewsCrawler  INFO     will download the article from source
